ItemID,Condition,Word,WordID,SurprisalGPT2,TargetRegion
9,b_imp, to,23,2.551647901535034,declined to join them
9,b_imp, join,24,2.3233304023742676,declined to join them
9,b_imp, them,25,0.6902287602424622,declined to join them
9,b_imp, politely,26,11.651718139648438,declined to join them
9,b_imp,.,27,0.8807587623596191,declined to join them
10,a_exp,Jack,1,10.77576139899351,went home early
10,a_exp, was,2,5.085377216339111,went home early
10,a_exp, at,3,4.916847229003906,went home early
10,a_exp, a,4,2.4264612197875977,went home early
10,a_exp, party,5,2.530759572982788,went home early
10,a_exp, his,6,7.204820156097412,went home early
10,a_exp, friends,7,2.894517421722412,went home early
10,a_exp, had,8,1.0390143394470215,went home early
10,a_exp, invited,9,2.933067798614502,went home early
10,a_exp, him,10,0.906574547290802,went home early
10,a_exp, to,11,0.24153494834899902,went home early
10,a_exp,.,12,2.3120851516723633,went home early
10,a_exp, Jack,13,7.135460376739502,went home early
10,a_exp, had,14,2.615812063217163,went home early
10,a_exp, an,15,4.6197190284729,went home early
10,a_exp, important,16,5.315319061279297,went home early
10,a_exp, interview,17,6.792181968688965,went home early
10,a_exp, the,18,6.092646598815918,went home early
10,a_exp, next,19,0.5718593001365662,went home early
10,a_exp, morning,20,1.2835307121276855,went home early
10,a_exp,.,21,1.5840853452682495,went home early
10,a_exp, Therefore,22,10.1074857711792,went home early
10,a_exp,",",23,0.3169374465942383,went home early
10,a_exp, he,24,1.144757866859436,went home early
10,a_exp, went,25,3.1472532749176025,went home early
10,a_exp, home,26,3.7060532569885254,went home early
10,a_exp, early,27,3.5457520484924316,went home early
10,a_exp, around,28,8.575650215148926,went home early
10,a_exp, ten,29,5.809421539306641,went home early
10,a_exp,.,30,1.9572882652282715,went home early
10,a_imp,Jack,1,10.77576139899351,went home early
10,a_imp, was,2,5.085377216339111,went home early
10,a_imp, at,3,4.916847229003906,went home early
10,a_imp, a,4,2.4264612197875977,went home early
10,a_imp, party,5,2.530759572982788,went home early
10,a_imp, his,6,7.204820156097412,went home early
10,a_imp, friends,7,2.894517421722412,went home early
10,a_imp, had,8,1.0390143394470215,went home early
10,a_imp, invited,9,2.933067798614502,went home early
10,a_imp, him,10,0.906574547290802,went home early
10,a_imp, to,11,0.24153494834899902,went home early
10,a_imp,.,12,2.3120851516723633,went home early
10,a_imp, Jack,13,7.135460376739502,went home early
10,a_imp, had,14,2.615812063217163,went home early
10,a_imp, an,15,4.6197190284729,went home early
10,a_imp, important,16,5.315319061279297,went home early
10,a_imp, interview,17,6.792181968688965,went home early
10,a_imp, the,18,6.092646598815918,went home early
10,a_imp, next,19,0.5718593001365662,went home early
10,a_imp, morning,20,1.2835307121276855,went home early
10,a_imp,.,21,1.5840853452682495,went home early
10,a_imp, He,22,1.6005274057388306,went home early
10,a_imp, went,23,4.24141263961792,went home early
10,a_imp, home,24,3.382981300354004,went home early
10,a_imp, early,25,4.372061252593994,went home early
10,a_imp, around,26,8.64638614654541,went home early
10,a_imp, ten,27,5.917219161987305,went home early
10,a_imp,.,28,2.0531563758850098,went home early
10,b_exp,Jack,1,10.77576139899351,went home early
10,b_exp, was,2,5.085377216339111,went home early
10,b_exp, at,3,4.916847229003906,went home early
10,b_exp, a,4,2.4264612197875977,went home early
10,b_exp, party,5,2.530759572982788,went home early
10,b_exp, his,6,7.204820156097412,went home early
10,b_exp, friends,7,2.894517421722412,went home early
10,b_exp, had,8,1.0390143394470215,went home early
10,b_exp, invited,9,2.933067798614502,went home early
10,b_exp, him,10,0.906574547290802,went home early
10,b_exp, to,11,0.24153494834899902,went home early
10,b_exp,.,12,2.3120851516723633,went home early
10,b_exp, Jack,13,7.135460376739502,went home early
10,b_exp, did,14,5.647436141967773,went home early
10,b_exp, not,15,0.4350382387638092,went home early
10,b_exp, like,16,3.376347064971924,went home early
10,b_exp, the,17,1.5314466953277588,went home early
10,b_exp, music,18,4.573193550109863,went home early
10,b_exp, that,19,4.425269603729248,went home early
10,b_exp, the,20,2.4583358764648438,went home early
10,b_exp, band,21,2.3386387825012207,went home early
10,b_exp, played,22,0.8860600590705872,went home early
10,b_exp,.,23,1.4461965560913086,went home early
10,b_exp, Therefore,24,7.4893598556518555,went home early
10,b_exp,",",25,0.3356224000453949,went home early
10,b_exp, he,26,0.45685410499572754,went home early
10,b_exp, went,27,2.8497908115386963,went home early
10,b_exp, home,28,2.572115182876587,went home early
10,b_exp, early,29,4.674931526184082,went home early
10,b_exp, around,30,8.869133949279785,went home early
10,b_exp, ten,31,6.023893356323242,went home early
10,b_exp,.,32,2.2453858852386475,went home early
10,b_imp,Jack,1,10.77576139899351,went home early
10,b_imp, was,2,5.085377216339111,went home early
10,b_imp, at,3,4.916847229003906,went home early
10,b_imp, a,4,2.4264612197875977,went home early
10,b_imp, party,5,2.530759572982788,went home early
10,b_imp, his,6,7.204820156097412,went home early
10,b_imp, friends,7,2.894517421722412,went home early
10,b_imp, had,8,1.0390143394470215,went home early
10,b_imp, invited,9,2.933067798614502,went home early
10,b_imp, him,10,0.906574547290802,went home early
10,b_imp, to,11,0.24153494834899902,went home early
10,b_imp,.,12,2.3120851516723633,went home early
10,b_imp, Jack,13,7.135460376739502,went home early
10,b_imp, did,14,5.647436141967773,went home early
10,b_imp, not,15,0.4350382387638092,went home early
10,b_imp, like,16,3.376347064971924,went home early
10,b_imp, the,17,1.5314466953277588,went home early
10,b_imp, music,18,4.573193550109863,went home early
10,b_imp, that,19,4.425269603729248,went home early
10,b_imp, the,20,2.4583358764648438,went home early
10,b_imp, band,21,2.3386387825012207,went home early
10,b_imp, played,22,0.8860600590705872,went home early
10,b_imp,.,23,1.4461965560913086,went home early
10,b_imp, He,24,1.259821891784668,went home early
10,b_imp, went,25,3.992403268814087,went home early
10,b_imp, home,26,2.037745475769043,went home early
10,b_imp, early,27,4.764915943145752,went home early
10,b_imp, around,28,8.626667022705078,went home early
10,b_imp, ten,29,6.270630836486816,went home early
10,b_imp,.,30,2.3817009925842285,went home early
11,a_exp,Julia's,1,23.194015690204505,is feeling much better
11,a_exp, mom,2,5.407802581787109,is feeling much better
11,a_exp, was,3,3.202199697494507,is feeling much better
11,a_exp, telling,4,6.52955436706543,is feeling much better
11,a_exp, her,5,1.6984418630599976,is feeling much better
11,a_exp, about,6,2.6860618591308594,is feeling much better
11,a_exp, their,7,4.604920864105225,is feeling much better
11,a_exp, cousin,8,7.049412727355957,is feeling much better
11,a_exp, Frank,9,8.200780868530273,is feeling much better
11,a_exp,.,10,2.3988847732543945,is feeling much better
11,a_exp, Frank,11,2.7789018154144287,is feeling much better
11,a_exp, finally,12,7.404952526092529,is feeling much better
11,a_exp, got,13,2.667210578918457,is feeling much better
11,a_exp, out,14,3.3293895721435547,is feeling much better
11,a_exp, of,15,0.29785794019699097,is feeling much better
11,a_exp, his,16,1.97279691696167,is feeling much better
11,a_exp, depression,17,7.644461631774902,is feeling much better
11,a_exp,.,18,2.58711576461792,is feeling much better
11,a_exp, Therefore,19,9.752328872680664,is feeling much better
11,a_exp,",",20,0.5066869258880615,is feeling much better
11,a_exp, he,21,1.7404364347457886,is feeling much better
11,a_exp, is,22,4.870754241943359,is feeling much better
11,a_exp, feeling,23,7.5706987380981445,is feeling much better
11,a_exp, much,24,3.609360694885254,is feeling much better
11,a_exp, better,25,0.31007179617881775,is feeling much better
11,a_exp, at,26,4.8470635414123535,is feeling much better
11,a_exp, the,27,2.623741865158081,is feeling much better
11,a_exp, moment,28,0.8411168456077576,is feeling much better
11,a_exp,.,29,0.41067802906036377,is feeling much better
11,a_imp,Julia's,1,23.194015690204505,is feeling much better
11,a_imp, mom,2,5.407802581787109,is feeling much better
11,a_imp, was,3,3.202199697494507,is feeling much better
11,a_imp, telling,4,6.52955436706543,is feeling much better
11,a_imp, her,5,1.6984418630599976,is feeling much better
11,a_imp, about,6,2.6860618591308594,is feeling much better
11,a_imp, their,7,4.604920864105225,is feeling much better
11,a_imp, cousin,8,7.049412727355957,is feeling much better
11,a_imp, Frank,9,8.200780868530273,is feeling much better
11,a_imp,.,10,2.3988847732543945,is feeling much better
11,a_imp, Frank,11,2.7789018154144287,is feeling much better
11,a_imp, finally,12,7.404952526092529,is feeling much better
11,a_imp, got,13,2.667210578918457,is feeling much better
11,a_imp, out,14,3.3293895721435547,is feeling much better
11,a_imp, of,15,0.29785794019699097,is feeling much better
11,a_imp, his,16,1.97279691696167,is feeling much better
11,a_imp, depression,17,7.644461631774902,is feeling much better
11,a_imp,.,18,2.58711576461792,is feeling much better
11,a_imp, He,19,1.5170540809631348,is feeling much better
11,a_imp, is,20,5.444014072418213,is feeling much better
11,a_imp, feeling,21,7.602595806121826,is feeling much better
11,a_imp, much,22,3.7266507148742676,is feeling much better
11,a_imp, better,23,0.17231795191764832,is feeling much better
11,a_imp, at,24,4.7360734939575195,is feeling much better
11,a_imp, the,25,2.53262996673584,is feeling much better
11,a_imp, moment,26,0.40506407618522644,is feeling much better
11,a_imp,.,27,0.7254875302314758,is feeling much better
11,b_exp,Julia's,1,23.194015690204505,is feeling much better
11,b_exp, mom,2,5.407802581787109,is feeling much better
11,b_exp, was,3,3.202199697494507,is feeling much better
11,b_exp, telling,4,6.52955436706543,is feeling much better
11,b_exp, her,5,1.6984418630599976,is feeling much better
11,b_exp, about,6,2.6860618591308594,is feeling much better
11,b_exp, their,7,4.604920864105225,is feeling much better
11,b_exp, cousin,8,7.049412727355957,is feeling much better
11,b_exp, Frank,9,8.200780868530273,is feeling much better
11,b_exp,.,10,2.3988847732543945,is feeling much better
11,b_exp, Frank,11,2.7789018154144287,is feeling much better
11,b_exp, went,12,4.863128185272217,is feeling much better
11,b_exp, on,13,2.3643438816070557,is feeling much better
11,b_exp, a,14,2.0697293281555176,is feeling much better
11,b_exp, meditation,15,9.39510440826416,is feeling much better
11,b_exp, retreat,16,0.9759059548377991,is feeling much better
11,b_exp,.,17,3.0276663303375244,is feeling much better
11,b_exp, Therefore,18,10.556787490844727,is feeling much better
11,b_exp,",",19,0.43364930152893066,is feeling much better
11,b_exp, he,20,2.644881010055542,is feeling much better
11,b_exp, is,21,4.378872394561768,is feeling much better
11,b_exp, feeling,22,8.628079414367676,is feeling much better
11,b_exp, much,23,3.933595895767212,is feeling much better
11,b_exp, better,24,0.7494499683380127,is feeling much better
11,b_exp, at,25,4.484614372253418,is feeling much better
11,b_exp, the,26,2.0933570861816406,is feeling much better
11,b_exp, moment,27,0.3899308443069458,is feeling much better
11,b_exp,.,28,0.4252402186393738,is feeling much better
11,b_imp,Julia's,1,23.194015690204505,is feeling much better
11,b_imp, mom,2,5.407802581787109,is feeling much better
11,b_imp, was,3,3.202199697494507,is feeling much better
11,b_imp, telling,4,6.52955436706543,is feeling much better
11,b_imp, her,5,1.6984418630599976,is feeling much better
11,b_imp, about,6,2.6860618591308594,is feeling much better
11,b_imp, their,7,4.604920864105225,is feeling much better
11,b_imp, cousin,8,7.049412727355957,is feeling much better
11,b_imp, Frank,9,8.200780868530273,is feeling much better
11,b_imp,.,10,2.3988847732543945,is feeling much better
11,b_imp, Frank,11,2.7789018154144287,is feeling much better
11,b_imp, went,12,4.863128185272217,is feeling much better
11,b_imp, on,13,2.3643438816070557,is feeling much better
11,b_imp, a,14,2.0697293281555176,is feeling much better
11,b_imp, meditation,15,9.39510440826416,is feeling much better
11,b_imp, retreat,16,0.9759059548377991,is feeling much better
11,b_imp,.,17,3.0276663303375244,is feeling much better
11,b_imp, He,18,2.2733101844787598,is feeling much better
11,b_imp, is,19,5.49161434173584,is feeling much better
11,b_imp, feeling,20,8.505311012268066,is feeling much better
11,b_imp, much,21,4.172986030578613,is feeling much better
11,b_imp, better,22,0.3359636664390564,is feeling much better
11,b_imp, at,23,4.573402404785156,is feeling much better
11,b_imp, the,24,1.9414554834365845,is feeling much better
11,b_imp, moment,25,0.17539145052433014,is feeling much better
11,b_imp,.,26,0.6421297788619995,is feeling much better
13,a_exp,Aisha,1,17.71471984133963,was very hungry
13,a_exp, was,2,3.958718776702881,was very hungry
13,a_exp, hiking,3,9.61643123626709,was very hungry
13,a_exp, in,4,1.9796513319015503,was very hungry
13,a_exp, the,5,0.7808122634887695,was very hungry
13,a_exp, forest,6,2.889857530593872,was very hungry
13,a_exp,.,7,2.869633913040161,was very hungry
13,a_exp, She,8,1.4888954162597656,was very hungry
13,a_exp, had,9,2.3033289909362793,was very hungry
13,a_exp, forgotten,10,5.55411434173584,was very hungry
13,a_exp, to,11,1.674546241760254,was very hungry
13,a_exp, pack,12,3.5718021392822266,was very hungry
13,a_exp, lunch,13,7.213642120361328,was very hungry
13,a_exp,.,14,1.620477318763733,was very hungry
13,a_exp, Therefore,15,8.354414939880371,was very hungry
13,a_exp,",",16,0.18435919284820557,was very hungry
13,a_exp, she,17,0.39089471101760864,was very hungry
13,a_exp, was,18,2.627934694290161,was very hungry
13,a_exp, very,19,4.376422882080078,was very hungry
13,a_exp, hungry,20,1.7416915893554688,was very hungry
13,a_exp, by,21,6.755794048309326,was very hungry
13,a_exp, two,22,7.169037342071533,was very hungry
13,a_exp, o'clock,23,1.956061008386314,was very hungry
13,a_exp,.,24,0.8813467621803284,was very hungry
13,a_imp,Aisha,1,17.71471984133963,was very hungry
13,a_imp, was,2,3.958718776702881,was very hungry
13,a_imp, hiking,3,9.61643123626709,was very hungry
13,a_imp, in,4,1.9796513319015503,was very hungry
13,a_imp, the,5,0.7808122634887695,was very hungry
13,a_imp, forest,6,2.889857530593872,was very hungry
13,a_imp,.,7,2.869633913040161,was very hungry
13,a_imp, She,8,1.4888954162597656,was very hungry
13,a_imp, had,9,2.3033289909362793,was very hungry
13,a_imp, forgotten,10,5.55411434173584,was very hungry
13,a_imp, to,11,1.674546241760254,was very hungry
13,a_imp, pack,12,3.5718021392822266,was very hungry
13,a_imp, lunch,13,7.213642120361328,was very hungry
13,a_imp,.,14,1.620477318763733,was very hungry
13,a_imp, She,15,1.7558889389038086,was very hungry
13,a_imp, was,16,2.120878219604492,was very hungry
13,a_imp, very,17,5.013238906860352,was very hungry
13,a_imp, hungry,18,2.046764373779297,was very hungry
13,a_imp, by,19,6.721935749053955,was very hungry
13,a_imp, two,20,7.510748863220215,was very hungry
13,a_imp, o'clock,21,1.4814829835668206,was very hungry
13,a_imp,.,22,1.2568614482879639,was very hungry
13,b_exp,Aisha,1,17.71471984133963,was very hungry
13,b_exp, was,2,3.958718776702881,was very hungry
13,b_exp, hiking,3,9.61643123626709,was very hungry
13,b_exp, in,4,1.9796513319015503,was very hungry
13,b_exp, the,5,0.7808122634887695,was very hungry
13,b_exp, forest,6,2.889857530593872,was very hungry
13,b_exp,.,7,2.869633913040161,was very hungry
13,b_exp, She,8,1.4888954162597656,was very hungry
13,b_exp, had,9,2.3033289909362793,was very hungry
13,b_exp, left,10,5.520918846130371,was very hungry
13,b_exp, early,11,6.914523601531982,was very hungry
13,b_exp, in,12,2.7889628410339355,was very hungry
13,b_exp, the,13,0.027510792016983032,was very hungry
13,b_exp, morning,14,0.3640454411506653,was very hungry
13,b_exp,.,15,2.1787266731262207,was very hungry
13,b_exp, Therefore,16,9.405942916870117,was very hungry
13,b_exp,",",17,0.21394379436969757,was very hungry
13,b_exp, she,18,0.7403313517570496,was very hungry
13,b_exp, was,19,1.9490848779678345,was very hungry
13,b_exp, very,20,4.245763778686523,was very hungry
13,b_exp, hungry,21,3.041222333908081,was very hungry
13,b_exp, by,22,6.606881618499756,was very hungry
13,b_exp, two,23,6.60312032699585,was very hungry
13,b_exp, o'clock,24,1.5635852320119739,was very hungry
13,b_exp,.,25,0.8536552786827087,was very hungry
13,b_imp,Aisha,1,17.71471984133963,was very hungry
13,b_imp, was,2,3.958718776702881,was very hungry
13,b_imp, hiking,3,9.61643123626709,was very hungry
13,b_imp, in,4,1.9796513319015503,was very hungry
13,b_imp, the,5,0.7808122634887695,was very hungry
13,b_imp, forest,6,2.889857530593872,was very hungry
13,b_imp,.,7,2.869633913040161,was very hungry
13,b_imp, She,8,1.4888954162597656,was very hungry
13,b_imp, had,9,2.3033289909362793,was very hungry
13,b_imp, left,10,5.520918846130371,was very hungry
13,b_imp, early,11,6.914523601531982,was very hungry
13,b_imp, in,12,2.7889628410339355,was very hungry
13,b_imp, the,13,0.027510792016983032,was very hungry
13,b_imp, morning,14,0.3640454411506653,was very hungry
13,b_imp,.,15,2.1787266731262207,was very hungry
13,b_imp, She,16,1.6502057313919067,was very hungry
13,b_imp, was,17,1.7711974382400513,was very hungry
13,b_imp, very,18,4.86729621887207,was very hungry
13,b_imp, hungry,19,3.295482635498047,was very hungry
13,b_imp, by,20,6.851336479187012,was very hungry
13,b_imp, two,21,6.5449395179748535,was very hungry
13,b_imp, o'clock,22,1.146229000762105,was very hungry
13,b_imp,.,23,1.183210849761963,was very hungry
14,a_exp,Robyn,1,20.021321902442285,plans to open a salon
14,a_exp, is,2,4.583200454711914,plans to open a salon
14,a_exp, a,3,1.8595764636993408,plans to open a salon
14,a_exp, trained,4,7.187565803527832,plans to open a salon
14,a_exp, hairdresser,5,10.179799711710075,plans to open a salon
14,a_exp,.,6,2.398303508758545,plans to open a salon
14,a_exp, She,7,0.959259033203125,plans to open a salon
14,a_exp, always,8,6.046074867248535,plans to open a salon
14,a_exp, wanted,9,3.646709442138672,plans to open a salon
14,a_exp, to,10,0.23142719268798828,plans to open a salon
14,a_exp, be,11,1.0138094425201416,plans to open a salon
14,a_exp, her,12,5.927282333374023,plans to open a salon
14,a_exp, own,13,1.029899001121521,plans to open a salon
14,a_exp, boss,14,2.224870204925537,plans to open a salon
14,a_exp,.,15,0.9977863430976868,plans to open a salon
14,a_exp, Therefore,16,8.086816787719727,plans to open a salon
14,a_exp,",",17,0.3141467869281769,plans to open a salon
14,a_exp, she,18,0.4739879369735718,plans to open a salon
14,a_exp, plans,19,7.908931255340576,plans to open a salon
14,a_exp, to,20,0.3476414382457733,plans to open a salon
14,a_exp, open,21,5.595749855041504,plans to open a salon
14,a_exp, a,22,1.0837239027023315,plans to open a salon
14,a_exp, salon,23,3.693497657775879,plans to open a salon
14,a_exp, of,24,5.49967622756958,plans to open a salon
14,a_exp, her,25,0.8074182271957397,plans to open a salon
14,a_exp, own,26,0.019626818597316742,plans to open a salon
14,a_exp,.,27,0.9994837641716003,plans to open a salon
14,a_imp,Robyn,1,20.021321902442285,plans to open a salon
14,a_imp, is,2,4.583200454711914,plans to open a salon
14,a_imp, a,3,1.8595764636993408,plans to open a salon
14,a_imp, trained,4,7.187565803527832,plans to open a salon
14,a_imp, hairdresser,5,10.179799711710075,plans to open a salon
14,a_imp,.,6,2.398303508758545,plans to open a salon
14,a_imp, She,7,0.959259033203125,plans to open a salon
14,a_imp, always,8,6.046074867248535,plans to open a salon
14,a_imp, wanted,9,3.646709442138672,plans to open a salon
14,a_imp, to,10,0.23142719268798828,plans to open a salon
14,a_imp, be,11,1.0138094425201416,plans to open a salon
14,a_imp, her,12,5.927282333374023,plans to open a salon
14,a_imp, own,13,1.029899001121521,plans to open a salon
14,a_imp, boss,14,2.224870204925537,plans to open a salon
14,a_imp,.,15,0.9977863430976868,plans to open a salon
14,a_imp, She,16,1.6020143032073975,plans to open a salon
14,a_imp, plans,17,7.56785774230957,plans to open a salon
14,a_imp, to,18,0.4977698028087616,plans to open a salon
14,a_imp, open,19,5.4431047439575195,plans to open a salon
14,a_imp, a,20,0.9910098910331726,plans to open a salon
14,a_imp, salon,21,3.9217312335968018,plans to open a salon
14,a_imp, of,22,5.896076202392578,plans to open a salon
14,a_imp, her,23,0.7633013725280762,plans to open a salon
14,a_imp, own,24,0.017721176147460938,plans to open a salon
14,a_imp,.,25,1.2366836071014404,plans to open a salon
14,b_exp,Robyn,1,20.021321902442285,plans to open a salon
14,b_exp, is,2,4.583200454711914,plans to open a salon
14,b_exp, a,3,1.8595764636993408,plans to open a salon
14,b_exp, trained,4,7.187565803527832,plans to open a salon
14,b_exp, hairdresser,5,10.179799711710075,plans to open a salon
14,b_exp,.,6,2.398303508758545,plans to open a salon
14,b_exp, She,7,0.959259033203125,plans to open a salon
14,b_exp, graduated,8,5.350403785705566,plans to open a salon
14,b_exp, a,9,6.505003929138184,plans to open a salon
14,b_exp, month,10,7.775401592254639,plans to open a salon
14,b_exp, ago,11,1.421913743019104,plans to open a salon
14,b_exp,.,12,2.4720470905303955,plans to open a salon
14,b_exp, Therefore,13,10.317610740661621,plans to open a salon
14,b_exp,",",14,0.2649368345737457,plans to open a salon
14,b_exp, she,15,0.8501314520835876,plans to open a salon
14,b_exp, plans,16,6.457292556762695,plans to open a salon
14,b_exp, to,17,0.18317466974258423,plans to open a salon
14,b_exp, open,18,5.754096984863281,plans to open a salon
14,b_exp, a,19,0.855543851852417,plans to open a salon
14,b_exp, salon,20,2.1252050399780273,plans to open a salon
14,b_exp, of,21,5.796082973480225,plans to open a salon
14,b_exp, her,22,0.48704177141189575,plans to open a salon
14,b_exp, own,23,0.02466246671974659,plans to open a salon
14,b_exp,.,24,1.0455130338668823,plans to open a salon
14,b_imp,Robyn,1,20.021321902442285,plans to open a salon
14,b_imp, is,2,4.583200454711914,plans to open a salon
14,b_imp, a,3,1.8595764636993408,plans to open a salon
14,b_imp, trained,4,7.187565803527832,plans to open a salon
14,b_imp, hairdresser,5,10.179799711710075,plans to open a salon
14,b_imp,.,6,2.398303508758545,plans to open a salon
14,b_imp, She,7,0.959259033203125,plans to open a salon
14,b_imp, graduated,8,5.350403785705566,plans to open a salon
14,b_imp, a,9,6.505003929138184,plans to open a salon
14,b_imp, month,10,7.775401592254639,plans to open a salon
14,b_imp, ago,11,1.421913743019104,plans to open a salon
14,b_imp,.,12,2.4720470905303955,plans to open a salon
14,b_imp, She,13,1.6191545724868774,plans to open a salon
14,b_imp, plans,14,5.55417013168335,plans to open a salon
14,b_imp, to,15,0.18190248310565948,plans to open a salon
14,b_imp, open,16,4.691615104675293,plans to open a salon
14,b_imp, a,17,0.6639768481254578,plans to open a salon
14,b_imp, salon,18,2.397979259490967,plans to open a salon
14,b_imp, of,19,6.28220272064209,plans to open a salon
14,b_imp, her,20,0.3956829607486725,plans to open a salon
14,b_imp, own,21,0.017648914828896523,plans to open a salon
14,b_imp,.,22,1.3042454719543457,plans to open a salon
15,a_exp,Angela,1,22.283897231094997,was evicted
15,a_exp, used,2,7.960389137268066,was evicted
15,a_exp, to,3,1.3479900360107422,was evicted
15,a_exp, live,4,3.598130226135254,was evicted
15,a_exp, in,5,0.6041525602340698,was evicted
15,a_exp, a,6,2.0764665603637695,was evicted
15,a_exp, small,7,2.240316390991211,was evicted
15,a_exp, flat,8,5.07563591003418,was evicted
15,a_exp, in,9,0.7000392079353333,was evicted
15,a_exp, Atlanta,10,8.26298713684082,was evicted
15,a_exp,.,11,1.586289405822754,was evicted
15,a_exp, She,12,1.1416614055633545,was evicted
15,a_exp, didn't,13,4.3218774186389055,was evicted
15,a_exp, pay,14,5.235269069671631,was evicted
15,a_exp, rent,15,3.170893907546997,was evicted
15,a_exp, for,16,3.5263986587524414,was evicted
15,a_exp, months,17,4.312978744506836,was evicted
15,a_exp,.,18,1.7292128801345825,was evicted
15,a_exp, Therefore,19,9.878432273864746,was evicted
15,a_exp,",",20,0.2487695813179016,was evicted
15,a_exp, she,21,0.5970316529273987,was evicted
15,a_exp, was,22,2.4643757343292236,was evicted
15,a_exp, evicted,23,7.061408308334649,was evicted
15,a_exp, by,24,3.297114372253418,was evicted
15,a_exp, her,25,0.9757428169250488,was evicted
15,a_exp, landlord,26,0.5922089219093323,was evicted
15,a_exp,.,27,1.3481653928756714,was evicted
15,a_imp,Angela,1,22.283897231094997,was evicted
15,a_imp, used,2,7.960389137268066,was evicted
15,a_imp, to,3,1.3479900360107422,was evicted
15,a_imp, live,4,3.598130226135254,was evicted
15,a_imp, in,5,0.6041525602340698,was evicted
15,a_imp, a,6,2.0764665603637695,was evicted
15,a_imp, small,7,2.240316390991211,was evicted
15,a_imp, flat,8,5.07563591003418,was evicted
15,a_imp, in,9,0.7000392079353333,was evicted
15,a_imp, Atlanta,10,8.26298713684082,was evicted
15,a_imp,.,11,1.586289405822754,was evicted
15,a_imp, She,12,1.1416614055633545,was evicted
15,a_imp, didn't,13,4.3218774186389055,was evicted
15,a_imp, pay,14,5.235269069671631,was evicted
15,a_imp, rent,15,3.170893907546997,was evicted
15,a_imp, for,16,3.5263986587524414,was evicted
15,a_imp, months,17,4.312978744506836,was evicted
15,a_imp,.,18,1.7292128801345825,was evicted
15,a_imp, She,19,1.4060813188552856,was evicted
15,a_imp, was,20,2.4383435249328613,was evicted
15,a_imp, evicted,21,7.552005996636581,was evicted
15,a_imp, by,22,3.334157943725586,was evicted
15,a_imp, her,23,0.819369912147522,was evicted
15,a_imp, landlord,24,0.8708773255348206,was evicted
15,a_imp,.,25,2.2031991481781006,was evicted
15,b_exp,Angela,1,22.283897231094997,was evicted
15,b_exp, used,2,7.960389137268066,was evicted
15,b_exp, to,3,1.3479900360107422,was evicted
15,b_exp, live,4,3.598130226135254,was evicted
15,b_exp, in,5,0.6041525602340698,was evicted
15,b_exp, a,6,2.0764665603637695,was evicted
15,b_exp, small,7,2.240316390991211,was evicted
15,b_exp, flat,8,5.07563591003418,was evicted
15,b_exp, in,9,0.7000392079353333,was evicted
15,b_exp, Atlanta,10,8.26298713684082,was evicted
15,b_exp,.,11,1.586289405822754,was evicted
15,b_exp, She,12,1.1416614055633545,was evicted
15,b_exp, had,13,2.5340754985809326,was evicted
15,b_exp, over,14,8.349981307983398,was evicted
15,b_exp, fifteen,15,6.018943786621094,was evicted
15,b_exp, cats,16,4.187224388122559,was evicted
15,b_exp,.,17,1.9966970682144165,was evicted
15,b_exp, Therefore,18,10.059513092041016,was evicted
15,b_exp,",",19,0.3460242450237274,was evicted
15,b_exp, she,20,0.8582795262336731,was evicted
15,b_exp, was,21,2.0308902263641357,was evicted
15,b_exp, evicted,22,9.773735836148262,was evicted
15,b_exp, by,23,3.342142343521118,was evicted
15,b_exp, her,24,1.1121522188186646,was evicted
15,b_exp, landlord,25,0.811631441116333,was evicted
15,b_exp,.,26,1.7315754890441895,was evicted
15,b_imp,Angela,1,22.283897231094997,was evicted
15,b_imp, used,2,7.960389137268066,was evicted
15,b_imp, to,3,1.3479900360107422,was evicted
15,b_imp, live,4,3.598130226135254,was evicted
15,b_imp, in,5,0.6041525602340698,was evicted
15,b_imp, a,6,2.0764665603637695,was evicted
15,b_imp, small,7,2.240316390991211,was evicted
15,b_imp, flat,8,5.07563591003418,was evicted
15,b_imp, in,9,0.7000392079353333,was evicted
15,b_imp, Atlanta,10,8.26298713684082,was evicted
15,b_imp,.,11,1.586289405822754,was evicted
15,b_imp, She,12,1.1416614055633545,was evicted
15,b_imp, had,13,2.5340754985809326,was evicted
15,b_imp, over,14,8.349981307983398,was evicted
15,b_imp, fifteen,15,6.018943786621094,was evicted
15,b_imp, cats,16,4.187224388122559,was evicted
15,b_imp,.,17,1.9966970682144165,was evicted
15,b_imp, She,18,1.412555456161499,was evicted
15,b_imp, was,19,2.0731184482574463,was evicted
15,b_imp, evicted,20,9.39820845425129,was evicted
15,b_imp, by,21,3.467257499694824,was evicted
15,b_imp, her,22,0.9341610074043274,was evicted
15,b_imp, landlord,23,1.086381435394287,was evicted
15,b_imp,.,24,2.824641227722168,was evicted
19,a_exp,Hailey's,1,22.64881576506474,called the resort
19,a_exp, family,2,5.2479119300842285,called the resort
19,a_exp, just,3,7.101515769958496,called the resort
19,a_exp, returned,4,4.8778605461120605,called the resort
19,a_exp, from,5,0.38557004928588867,called the resort
19,a_exp, a,6,1.4134145975112915,called the resort
19,a_exp, 10-day,7,6.2609919756650925,called the resort
19,a_exp, vacation,8,2.1274611949920654,called the resort
19,a_exp, at,9,3.7232754230499268,called the resort
